f_index,Faculty,key,Year,Full Authors List,published_name,Author Contribution Index,Other Authors
20,He Ying,journals/cagd/DaiLJZHYG07,2007,"['Junfei Dai', 'Wei Luo', 'Miao Jin', 'Wei Zeng 0002', 'Shing-Tung Yau', 'Xianfeng Gu']",Ying He 0001,5,"['Junfei Dai', 'Wei Luo', 'Miao Jin', 'Wei Zeng 0002', 'Shing-Tung Yau', 'Xianfeng Gu']"
20,He Ying,journals/tvcg/XieHTSGQ07,2007,"['Xuexiang Xie', 'Feng Tian 0006', 'Hock Soon Seah', 'Xianfeng Gu', 'Hong Qin']",Ying He 0001,2,"['Xuexiang Xie', 'Feng Tian 0006', 'Hock Soon Seah', 'Xianfeng Gu', 'Hong Qin']"
20,He Ying,journals/cvgip/GuHQ06,2006,"['Xianfeng Gu', 'Hong Qin']",Ying He 0001,2,"['Xianfeng Gu', 'Hong Qin']"
20,He Ying,journals/jcst/HeGQ06,2006,"['Xianfeng Gu', 'Hong Qin']",Ying He 0001,1,"['Xianfeng Gu', 'Hong Qin']"
20,He Ying,journals/jcise/HuaHQ05,2005,"['Jing Hua', 'Hong Qin']",Ying He 0001,2,"['Jing Hua', 'Hong Qin']"
20,He Ying,conf/cw/LiuWWH20,2020,"['Shaolong Liu', 'Xingce Wang', 'Zhongke Wu']",Ying He 0001,4,"['Shaolong Liu', 'Xingce Wang', 'Zhongke Wu']"
20,He Ying,conf/eccv/QianHK020,2020,"['Yue Qian', 'Junhui Hou', 'Sam Kwong']",Ying He 0001,4,"['Yue Qian', 'Junhui Hou', 'Sam Kwong']"
20,He Ying,conf/iconip/ZhangFLQRZH20,2020,"['Dongbo Zhang', 'Zheng Fang', 'Xuequan Lu', 'Hong Qin', 'Antonio Robles-Kelly', 'Chao Zhang 0030']",Ying He 0001,7,"['Dongbo Zhang', 'Zheng Fang', 'Xuequan Lu', 'Hong Qin', 'Antonio Robles-Kelly', 'Chao Zhang 0030']"
20,He Ying,conf/iccv/YeYYL019,2019,"['Zipeng Ye', 'Ran Yi', 'Minjing Yu', 'Yong-Jin Liu']",Ying He 0001,5,"['Zipeng Ye', 'Ran Yi', 'Minjing Yu', 'Yong-Jin Liu']"
20,He Ying,conf/icassp/HouC0C17,2017,"['Junhui Hou', 'Lap-Pui Chau', 'Philip A. Chou']",Ying He 0001,3,"['Junhui Hou', 'Lap-Pui Chau', 'Philip A. Chou']"
20,He Ying,conf/vr/HeCCLLHH17,2017,"['Tianyu He', 'Xiaoming Chen', 'Zhibo Chen 0001', 'Ye Li', 'Sen Liu', 'Junhui Hou']",Ying He 0001,7,"['Tianyu He', 'Xiaoming Chen', 'Zhibo Chen 0001', 'Ye Li', 'Sen Liu', 'Junhui Hou']"
20,He Ying,conf/apsipa/HouLCHC16,2016,"['Junhui Hou', 'Hui Liu', 'Lap-Pui Chau', 'Jie Chen 0026']",Ying He 0001,4,"['Junhui Hou', 'Hui Liu', 'Lap-Pui Chau', 'Jie Chen 0026']"
20,He Ying,conf/cvpr/LiuYY016,2016,"['Yong-Jin Liu', 'Cheng-Chi Yu', 'Minjing Yu']",Ying He 0001,4,"['Yong-Jin Liu', 'Cheng-Chi Yu', 'Minjing Yu']"
20,He Ying,conf/icip/HouCHZ16,2016,"['Junhui Hou', 'Lap-Pui Chau', 'Huanqiang Zeng']",Ying He 0001,3,"['Junhui Hou', 'Lap-Pui Chau', 'Huanqiang Zeng']"
20,He Ying,conf/icmcs/HouCCH16,2016,"['Junhui Hou', 'Jie Chen 0026', 'Lap-Pui Chau']",Ying He 0001,4,"['Junhui Hou', 'Jie Chen 0026', 'Lap-Pui Chau']"
20,He Ying,conf/iros/WuYL0W16,2016,"['Chenming Wu', 'Ran Yi', 'Yong-Jin Liu', 'Charlie C. L. Wang']",Ying He 0001,4,"['Chenming Wu', 'Ran Yi', 'Yong-Jin Liu', 'Charlie C. L. Wang']"
20,He Ying,conf/si3d/LiangWSLYLH16,2016,"['Hui Liang 0003', 'Jin Wang 0018', 'Qian Sun', 'Yong-Jin Liu', 'Junsong Yuan', 'Jun Luo 0001']",Ying He 0001,7,"['Hui Liang 0003', 'Jin Wang 0018', 'Qian Sun', 'Yong-Jin Liu', 'Junsong Yuan', 'Jun Luo 0001']"
20,He Ying,conf/iscas/HouC0M15,2015,"['Junhui Hou', 'Lap-Pui Chau', 'Nadia Magnenat-Thalmann']",Ying He 0001,3,"['Junhui Hou', 'Lap-Pui Chau', 'Nadia Magnenat-Thalmann']"
20,He Ying,conf/pg/LeungW0LW15,2015,"['Yuen-Shan Leung', 'Xiaoning Wang', 'Yong-Jin Liu', 'Charlie C. L. Wang']",Ying He 0001,3,"['Yuen-Shan Leung', 'Xiaoning Wang', 'Yong-Jin Liu', 'Charlie C. L. Wang']"
20,He Ying,conf/siggraph/GuoA0WL15,2015,"['Peihong Guo', 'Ergun Akleman', 'Xiaoning Wang', 'Wei Liu']",Ying He 0001,3,"['Peihong Guo', 'Ergun Akleman', 'Xiaoning Wang', 'Wei Liu']"
20,He Ying,conf/cccg/LiuX0K14,2014,"['Yong-Jin Liu', 'Chunxu Xu', 'Deok-Soo Kim']",Ying He 0001,3,"['Yong-Jin Liu', 'Chunxu Xu', 'Deok-Soo Kim']"
20,He Ying,conf/icip/HouC0M14,2014,"['Junhui Hou', 'Lap-Pui Chau', 'Nadia Magnenat-Thalmann']",Ying He 0001,3,"['Junhui Hou', 'Lap-Pui Chau', 'Nadia Magnenat-Thalmann']"
20,He Ying,conf/icmcs/HouBCM014,2014,"['Junhui Hou', 'Zhen-Peng Bian', 'Lap-Pui Chau', 'Nadia Magnenat-Thalmann']",Ying He 0001,5,"['Junhui Hou', 'Zhen-Peng Bian', 'Lap-Pui Chau', 'Nadia Magnenat-Thalmann']"
20,He Ying,conf/iscas/HouC0M14,2014,"['Junhui Hou', 'Lap-Pui Chau', 'Nadia Magnenat-Thalmann']",Ying He 0001,3,"['Junhui Hou', 'Lap-Pui Chau', 'Nadia Magnenat-Thalmann']"
20,He Ying,conf/sensys/ZhangLLH14,2014,"['Chi Zhang', 'Feng Li 0002', 'Jun Luo 0001']",Ying He 0001,4,"['Chi Zhang', 'Feng Li 0002', 'Jun Luo 0001']"
20,He Ying,conf/sgp/XuLSL014,2014,"['Chunxu Xu', 'Yong-Jin Liu', 'Qian Sun', 'Jinyan Li 0001']",Ying He 0001,5,"['Chunxu Xu', 'Yong-Jin Liu', 'Qian Sun', 'Jinyan Li 0001']"
20,He Ying,conf/si3d/ZhangSH14,2014,"['Long Zhang 0001', 'Qian Sun']",Ying He 0001,3,"['Long Zhang 0001', 'Qian Sun']"
20,He Ying,conf/chi/SunLFK013,2013,"['Qian Sun', 'Juncong Lin', 'Chi-Wing Fu', 'Sawako Kaijima']",Ying He 0001,5,"['Qian Sun', 'Juncong Lin', 'Chi-Wing Fu', 'Sawako Kaijima']"
20,He Ying,conf/icip/HouC0CM13,2013,"['Junhui Hou', 'Lap-Pui Chau', 'Jie Chen 0026', 'Nadia Magnenat-Thalmann']",Ying He 0001,3,"['Junhui Hou', 'Lap-Pui Chau', 'Jie Chen 0026', 'Nadia Magnenat-Thalmann']"
20,He Ying,conf/mobihoc/LiLSH13,2013,"['Feng Li 0002', 'Jun Luo 0001', 'Gaotao Shi']",Ying He 0001,4,"['Feng Li 0002', 'Jun Luo 0001', 'Gaotao Shi']"
20,He Ying,conf/si3d/SunZZYXXH13,2013,"['Qian Sun', 'Long Zhang 0001', 'Minqi Zhang', 'Xiang Ying', 'Shi-Qing Xin', 'Jiazhi Xia']",Ying He 0001,7,"['Qian Sun', 'Long Zhang 0001', 'Minqi Zhang', 'Xiang Ying', 'Shi-Qing Xin', 'Jiazhi Xia']"
20,He Ying,conf/si3d/SunZH13,2013,"['Qian Sun', 'Long Zhang 0001']",Ying He 0001,3,"['Qian Sun', 'Long Zhang 0001']"
20,He Ying,conf/sigir/WangHWZ0M13,2013,"['Dayong Wang', 'Steven C. H. Hoi', 'Pengcheng Wu', 'Jianke Zhu', 'Chunyan Miao']",Ying He 0001,5,"['Dayong Wang', 'Steven C. H. Hoi', 'Pengcheng Wu', 'Jianke Zhu', 'Chunyan Miao']"
20,He Ying,conf/vcip/HouC0M13,2013,"['Junhui Hou', 'Lap-Pui Chau', 'Nadia Magnenat-Thalmann']",Ying He 0001,3,"['Junhui Hou', 'Lap-Pui Chau', 'Nadia Magnenat-Thalmann']"
20,He Ying,conf/www/HoiWCLZ0M13,2013,"['Steven C. H. Hoi', 'Dayong Wang', 'I. Yeu Cheng', 'Elmer Weijie Lin', 'Jianke Zhu', 'Chunyan Miao']",Ying He 0001,6,"['Steven C. H. Hoi', 'Dayong Wang', 'I. Yeu Cheng', 'Elmer Weijie Lin', 'Jianke Zhu', 'Chunyan Miao']"
20,He Ying,conf/cikm/WangH012,2012,"['Dayong Wang', 'Steven Chu-Hong Hoi']",Ying He 0001,3,"['Dayong Wang', 'Steven Chu-Hong Hoi']"
20,He Ying,conf/icdcs/LiLXWH12,2012,"['Feng Li 0002', 'Jun Luo 0001', 'Shi-Qing Xin', 'Wenping Wang']",Ying He 0001,5,"['Feng Li 0002', 'Jun Luo 0001', 'Shi-Qing Xin', 'Wenping Wang']"
20,He Ying,conf/secon/ZhangLXLLH12,2012,"['Chi Zhang', 'Jun Luo 0001', 'Liu Xiang', 'Feng Li 0002', 'Juncong Lin']",Ying He 0001,6,"['Chi Zhang', 'Jun Luo 0001', 'Liu Xiang', 'Feng Li 0002', 'Juncong Lin']"
20,He Ying,conf/si3d/XinYH12,2012,"['Shi-Qing Xin', 'Xiang Ying']",Ying He 0001,3,"['Shi-Qing Xin', 'Xiang Ying']"
20,He Ying,conf/siggrapha/HouC0QM12,2012,"['Junhui Hou', 'Lap-Pui Chau', 'Dao Thi Phuong Quynh', 'Nadia Magnenat-Thalmann']",Ying He 0001,3,"['Junhui Hou', 'Lap-Pui Chau', 'Dao Thi Phuong Quynh', 'Nadia Magnenat-Thalmann']"
20,He Ying,conf/siggrapha/XinQY012,2012,"['Shi-Qing Xin', 'Dao Thi Phuong Quynh', 'Xiang Ying']",Ying He 0001,4,"['Shi-Qing Xin', 'Dao Thi Phuong Quynh', 'Xiang Ying']"
20,He Ying,conf/chi/SunFH11,2011,"['Qian Sun', 'Chi-Wing Fu']",Ying He 0001,3,"['Qian Sun', 'Chi-Wing Fu']"
20,He Ying,conf/icc/LuoLH11,2011,"['Jun Luo 0001', 'Feng Li 0002']",Ying He 0001,3,"['Jun Luo 0001', 'Feng Li 0002']"
20,He Ying,conf/infocom/LuoH11,2011,['Jun Luo 0001'],Ying He 0001,2,['Jun Luo 0001']
20,He Ying,conf/isvd/XinC0WGQ11,2011,"['Shi-Qing Xin', 'Shuang-Min Chen', 'Guo-Jin Wang', 'Xianfeng Gu', 'Hong Qin']",Ying He 0001,3,"['Shi-Qing Xin', 'Shuang-Min Chen', 'Guo-Jin Wang', 'Xianfeng Gu', 'Hong Qin']"
20,He Ying,conf/miccai/XinHFWLCCGL11,2011,"['Shi-Qing Xin', 'Chi-Wing Fu', 'Defeng Wang', 'Lin Shi 0001', 'Winnie C. W. Chu', 'Jack C. Y. Cheng', 'Xianfeng Gu', 'Lok Ming Lui']",Ying He 0001,2,"['Shi-Qing Xin', 'Chi-Wing Fu', 'Defeng Wang', 'Lin Shi 0001', 'Winnie C. W. Chu', 'Jack C. Y. Cheng', 'Xianfeng Gu', 'Lok Ming Lui']"
20,He Ying,conf/mm/WangHHZ11,2011,"['Dayong Wang', 'Steven C. H. Hoi', 'Jianke Zhu']",Ying He 0001,3,"['Dayong Wang', 'Steven C. H. Hoi', 'Jianke Zhu']"
20,He Ying,conf/mm/QuynhHCXSH11,2011,"['Dao Thi Phuong Quynh', 'Xiaoming Chen', 'Jiazhi Xia', 'Qian Sun', 'Steven C. H. Hoi']",Ying He 0001,2,"['Dao Thi Phuong Quynh', 'Xiaoming Chen', 'Jiazhi Xia', 'Qian Sun', 'Steven C. H. Hoi']"
20,He Ying,conf/mmm/WangHH11,2011,"['Dayong Wang', 'Steven C. H. Hoi']",Ying He 0001,3,"['Dayong Wang', 'Steven C. H. Hoi']"
20,He Ying,conf/mmm/WuHNH11,2011,"['Pengcheng Wu', 'Steven C. H. Hoi', 'Duc Dung Nguyen']",Ying He 0001,4,"['Pengcheng Wu', 'Steven C. H. Hoi', 'Duc Dung Nguyen']"
20,He Ying,conf/mobihoc/LiLZXH11,2011,"['Feng Li 0002', 'Jun Luo 0001', 'Chi Zhang', 'Shi-Qing Xin']",Ying He 0001,5,"['Feng Li 0002', 'Jun Luo 0001', 'Chi Zhang', 'Shi-Qing Xin']"
20,He Ying,conf/si3d/XiaGHXP11,2011,"['Jiazhi Xia', 'Ismael García', 'Shi-Qing Xin', 'Gustavo Patow']",Ying He 0001,3,"['Jiazhi Xia', 'Ismael García', 'Shi-Qing Xin', 'Gustavo Patow']"
20,He Ying,conf/siggrapha/XiangXS011,2011,"['Ying Xiang', 'Shi-Qing Xin', 'Qian Sun']",Ying He 0001,4,"['Ying Xiang', 'Shi-Qing Xin', 'Qian Sun']"
20,He Ying,conf/siggrapha/00010SM11,2011,"['Long Zhang 0001', 'Hock Soon Seah', 'Wolfgang Müller-Wittig']",Ying He 0001,2,"['Long Zhang 0001', 'Hock Soon Seah', 'Wolfgang Müller-Wittig']"
20,He Ying,conf/siggrapha/XinY011,2011,"['Shi-Qing Xin', 'Xiang Ying']",Ying He 0001,3,"['Shi-Qing Xin', 'Xiang Ying']"
20,He Ying,conf/sigir/WangHH11,2011,"['Dayong Wang', 'Steven C. H. Hoi']",Ying He 0001,3,"['Dayong Wang', 'Steven C. H. Hoi']"
20,He Ying,conf/vrcai/LiuSHLX11,2011,"['Yaqiong Liu', 'Hock Soon Seah', 'Juncong Lin', 'Jiazhi Xia']",Ying He 0001,3,"['Yaqiong Liu', 'Hock Soon Seah', 'Juncong Lin', 'Jiazhi Xia']"
20,He Ying,conf/wsdm/WuHZH11,2011,"['Pengcheng Wu', 'Steven C. H. Hoi', 'Peilin Zhao']",Ying He 0001,4,"['Pengcheng Wu', 'Steven C. H. Hoi', 'Peilin Zhao']"
20,He Ying,conf/chi/FuXH10,2010,"['Chi-Wing Fu', 'Jiazhi Xia']",Ying He 0001,3,"['Chi-Wing Fu', 'Jiazhi Xia']"
20,He Ying,conf/cw/TanXHG10,2010,"['Hock Soon Tan', 'Jiazhi Xia', 'Y. Q. Q. Guan']",Ying He 0001,3,"['Hock Soon Tan', 'Jiazhi Xia', 'Y. Q. Q. Guan']"
20,He Ying,conf/dicta/YanSHM10,2010,"['Xing Yan', 'Jianbing Shen', 'Xiaoyang Mao']",Ying He 0001,3,"['Xing Yan', 'Jianbing Shen', 'Xiaoyang Mao']"
20,He Ying,conf/gmp/XiaHHFLG10,2010,"['Jiazhi Xia', 'Shuchu Han', 'Chi-Wing Fu', 'Feng Luo 0002', 'Xianfeng Gu']",Ying He 0001,2,"['Jiazhi Xia', 'Shuchu Han', 'Chi-Wing Fu', 'Feng Luo 0002', 'Xianfeng Gu']"
20,He Ying,conf/mm/XiaHQCH10,2010,"['Jiazhi Xia', 'Dao Thi Phuong Quynh', 'Xiaoming Chen', 'Steven C. H. Hoi']",Ying He 0001,2,"['Jiazhi Xia', 'Dao Thi Phuong Quynh', 'Xiaoming Chen', 'Steven C. H. Hoi']"
20,He Ying,conf/sma/HanXH10,2010,"['Shuchu Han', 'Jiazhi Xia']",Ying He 0001,3,"['Shuchu Han', 'Jiazhi Xia']"
20,He Ying,conf/smi/XiaHYHG10,2010,"['Jiazhi Xia', 'Xiaotian Yin', 'Shuchu Han', 'Xianfeng Gu']",Ying He 0001,2,"['Jiazhi Xia', 'Xiaotian Yin', 'Shuchu Han', 'Xianfeng Gu']"
20,He Ying,conf/mm/HeCWHC09,2009,"['Boon-Seng Chew', 'Dayong Wang', 'Steven Chu-Hong Hoi', 'Lap-Pui Chau']",Ying He 0001,1,"['Boon-Seng Chew', 'Dayong Wang', 'Steven Chu-Hong Hoi', 'Lap-Pui Chau']"
20,He Ying,conf/si3d/ZhangHXC09,2009,"['Long Zhang 0001', 'Xuexiang Xie', 'Wei Chen 0001']",Ying He 0001,2,"['Long Zhang 0001', 'Xuexiang Xie', 'Wei Chen 0001']"
20,He Ying,conf/sma/ZengHXGQ09,2009,"['Wei Zeng 0002', 'Jiazhi Xia', 'Xianfeng Gu', 'Hong Qin']",Ying He 0001,2,"['Wei Zeng 0002', 'Jiazhi Xia', 'Xianfeng Gu', 'Hong Qin']"
20,He Ying,conf/sma/WangJHGQ08,2008,"['Hongyu Wang 0002', 'Miao Jin', 'Xianfeng Gu', 'Hong Qin']",Ying He 0001,3,"['Hongyu Wang 0002', 'Miao Jin', 'Xianfeng Gu', 'Hong Qin']"
20,He Ying,conf/smi/HeXS08,2008,"['Xian Xiao', 'Hock Soon Seah']",Ying He 0001,1,"['Xian Xiao', 'Hock Soon Seah']"
20,He Ying,conf/sma/GuHJLQY07,2007,"['Xianfeng Gu', 'Miao Jin', 'Feng Luo 0002', 'Hong Qin', 'Shing-Tung Yau']",Ying He 0001,2,"['Xianfeng Gu', 'Miao Jin', 'Feng Luo 0002', 'Hong Qin', 'Shing-Tung Yau']"
20,He Ying,conf/sma/LiGWHGQ07,2007,"['Xin Li 0003', 'Xiaohu Guo', 'Hongyu Wang 0002', 'Xianfeng Gu', 'Hong Qin']",Ying He 0001,4,"['Xin Li 0003', 'Xiaohu Guo', 'Hongyu Wang 0002', 'Xianfeng Gu', 'Hong Qin']"
20,He Ying,conf/sma/WangHLGQ07,2007,"['Hongyu Wang 0002', 'Xin Li 0003', 'Xianfeng Gu', 'Hong Qin']",Ying He 0001,2,"['Hongyu Wang 0002', 'Xin Li 0003', 'Xianfeng Gu', 'Hong Qin']"
20,He Ying,conf/cgi/WangHGQ06,2006,"['Kexiang Wang', 'Xiaohu Guo', 'Hong Qin']",Ying He 0001,2,"['Kexiang Wang', 'Xiaohu Guo', 'Hong Qin']"
20,He Ying,conf/gmp/HeWWGQ06,2006,"['Kexiang Wang', 'Hongyu Wang 0002', 'Xianfeng Gu', 'Hong Qin']",Ying He 0001,1,"['Kexiang Wang', 'Hongyu Wang 0002', 'Xianfeng Gu', 'Hong Qin']"
20,He Ying,conf/miip/WangHQFZ06,2006,"['Kexiang Wang', 'Hong Qin', 'Paul R. Fisher', 'Wei Zhao']",Ying He 0001,2,"['Kexiang Wang', 'Hong Qin', 'Paul R. Fisher', 'Wei Zhao']"
20,He Ying,conf/smi/LiHGQ06,2006,"['Xin Li 0003', 'Xianfeng Gu', 'Hong Qin']",Ying He 0001,2,"['Xin Li 0003', 'Xianfeng Gu', 'Hong Qin']"
20,He Ying,conf/emmcvpr/HeLGQ05,2005,"['Xin Li 0003', 'Xianfeng Gu', 'Hong Qin']",Ying He 0001,1,"['Xin Li 0003', 'Xianfeng Gu', 'Hong Qin']"
20,He Ying,conf/sca/FanZKH05,2005,"['Zhe Fan', 'Ye Zhao', 'Arie E. Kaufman']",Ying He 0001,4,"['Zhe Fan', 'Ye Zhao', 'Arie E. Kaufman']"
20,He Ying,conf/sma/GuHQ05,2005,"['Xianfeng Gu', 'Hong Qin']",Ying He 0001,2,"['Xianfeng Gu', 'Hong Qin']"
20,He Ying,conf/smi/HeGQ05,2005,"['Xianfeng Gu', 'Hong Qin']",Ying He 0001,1,"['Xianfeng Gu', 'Hong Qin']"
20,He Ying,conf/vlsm/WangHQ05,2005,"['Kexiang Wang', 'Hong Qin']",Ying He 0001,2,"['Kexiang Wang', 'Hong Qin']"
20,He Ying,conf/vlsm/HeJGQ05,2005,"['Miao Jin', 'Xianfeng Gu', 'Hong Qin']",Ying He 0001,1,"['Miao Jin', 'Xianfeng Gu', 'Hong Qin']"
20,He Ying,conf/gmp/HeQ04,2004,['Hong Qin'],Ying He 0001,1,['Hong Qin']
21,Huang Shell Ying,journals/tomacs/HuangHFS16,2016,"['Wen Jing Hsu', 'Hui Fang', 'Tiancheng Song']",Shell-Ying Huang,1,"['Wen Jing Hsu', 'Hui Fang', 'Tiancheng Song']"
21,Huang Shell Ying,journals/transci/GuoH12,2012,['Xi Guo 0002'],Shell-Ying Huang,2,['Xi Guo 0002']
21,Huang Shell Ying,journals/aei/GuoHHL11,2011,"['Xi Guo 0002', 'Wen-Jing Hsu', 'Malcolm Yoke-Hean Low']",Shell-Ying Huang,2,"['Xi Guo 0002', 'Wen-Jing Hsu', 'Malcolm Yoke-Hean Low']"
21,Huang Shell Ying,journals/ijiids/HuangZ11,2011,['Huiliang Zhang'],Shell-Ying Huang,1,['Huiliang Zhang']
21,Huang Shell Ying,journals/sj/LowZHHLW11,2011,"['Malcolm Yoke-Hean Low', 'Min Zeng', 'Wen-Jing Hsu', 'Fan Liu', 'Cho Aye Win']",Shell-Ying Huang,4,"['Malcolm Yoke-Hean Low', 'Min Zeng', 'Wen-Jing Hsu', 'Fan Liu', 'Cho Aye Win']"
21,Huang Shell Ying,journals/ijcat/HuangHCYN08,2008,"['Wen-Jing Hsu', 'Chuanyu Chen', 'Rong Ye', 'Stuti Nautiyal']",Shell-Ying Huang,1,"['Wen-Jing Hsu', 'Chuanyu Chen', 'Rong Ye', 'Stuti Nautiyal']"
21,Huang Shell Ying,journals/wias/ZhangH08,2008,['Huiliang Zhang'],Shell-Ying Huang,2,['Huiliang Zhang']
21,Huang Shell Ying,journals/cor/HuHCHTLS05,2005,"['Yahong Hu', 'Chuanyu Chen', 'Wen-Jing Hsu', 'Ah Cheong Toh', 'Chee Kit Loh', 'Tiancheng Song']",Shell-Ying Huang,2,"['Yahong Hu', 'Chuanyu Chen', 'Wen-Jing Hsu', 'Ah Cheong Toh', 'Chee Kit Loh', 'Tiancheng Song']"
21,Huang Shell Ying,journals/scpe/GanLCTJHH01,2001,"['Boon-Ping Gan', 'Yoke-Hean Low', 'Wentong Cai 0001', 'Stephen John Turner', 'Sanjay Jain 0003', 'Wen-Jing Hsu']",Shell-Ying Huang,7,"['Boon-Ping Gan', 'Yoke-Hean Low', 'Wentong Cai 0001', 'Stephen John Turner', 'Sanjay Jain 0003', 'Wen-Jing Hsu']"
21,Huang Shell Ying,journals/simulation/LowLCHHJT99,1999,"['Yoke-Hean Low', 'Chu-Cheow Lim', 'Wentong Cai 0001', 'Wen-Jing Hsu', 'Sanjay Jain 0003', 'Stephen John Turner']",Shell-Ying Huang,4,"['Yoke-Hean Low', 'Chu-Cheow Lim', 'Wentong Cai 0001', 'Wen-Jing Hsu', 'Sanjay Jain 0003', 'Stephen John Turner']"
21,Huang Shell Ying,journals/isci/OngH95,1995,['Ghim Hwee Ong'],Shell-Ying Huang,2,['Ghim Hwee Ong']
21,Huang Shell Ying,conf/pads/HuangHFS13,2013,"['Wen Jing Hsu', 'Hui Fang', 'Tiancheng Song']",Shell-Ying Huang,1,"['Wen Jing Hsu', 'Hui Fang', 'Tiancheng Song']"
21,Huang Shell Ying,conf/pads/HuangG13,2013,['Xi Guo 0002'],Shell-Ying Huang,1,['Xi Guo 0002']
21,Huang Shell Ying,conf/wsc/HuangGHL12,2012,"['Xi Guo 0002', 'Wen Jing Hsu', 'Wei Lin Lim']",Shell-Ying Huang,1,"['Xi Guo 0002', 'Wen Jing Hsu', 'Wei Lin Lim']"
21,Huang Shell Ying,conf/case/HuangG11,2011,['Xi Guo 0002'],Shell-Ying Huang,1,['Xi Guo 0002']
21,Huang Shell Ying,conf/iat/RafiqueHM11,2011,"['Umair Rafique 0001', 'Chunyan Miao']",Shell-Ying Huang,2,"['Umair Rafique 0001', 'Chunyan Miao']"
21,Huang Shell Ying,conf/iccl2/HuangGL11,2011,"['Xi Guo 0002', 'Mei Mei Lau']",Shell-Ying Huang,1,"['Xi Guo 0002', 'Mei Mei Lau']"
21,Huang Shell Ying,conf/iccl2/LiuLHHZW11,2011,"['Fan Liu', 'Malcolm Yoke-Hean Low', 'Wen-Jing Hsu', 'Min Zeng', 'Cho Aye Win']",Shell-Ying Huang,4,"['Fan Liu', 'Malcolm Yoke-Hean Low', 'Wen-Jing Hsu', 'Min Zeng', 'Cho Aye Win']"
21,Huang Shell Ying,conf/ecai/ZhangSHM10,2010,"['Huiliang Zhang', 'Zhiqi Shen', 'Chunyan Miao']",Shell-Ying Huang,3,"['Huiliang Zhang', 'Zhiqi Shen', 'Chunyan Miao']"
21,Huang Shell Ying,conf/iat/ZhangMHSL10,2010,"['Huiliang Zhang', 'Chunyan Miao', 'Zhiqi Shen', 'Xudong Luo']",Shell-Ying Huang,3,"['Huiliang Zhang', 'Chunyan Miao', 'Zhiqi Shen', 'Xudong Luo']"
21,Huang Shell Ying,conf/mates/RafiqueH10,2010,['Umair Rafique 0001'],Shell-Ying Huang,2,['Umair Rafique 0001']
21,Huang Shell Ying,conf/sac/GuoH10,2010,['Xi Guo 0002'],Shell-Ying Huang,2,['Xi Guo 0002']
21,Huang Shell Ying,conf/wsc/ZengLHHLW10,2010,"['Min Zeng', 'Malcolm Yoke-Hean Low', 'Wen-Jing Hsu', 'Fan Liu', 'Cho Aye Win']",Shell-Ying Huang,4,"['Min Zeng', 'Malcolm Yoke-Hean Low', 'Wen-Jing Hsu', 'Fan Liu', 'Cho Aye Win']"
21,Huang Shell Ying,conf/icai/RafiqueH09,2009,['Umair Rafique 0001'],Shell-Ying Huang,2,['Umair Rafique 0001']
21,Huang Shell Ying,conf/springsim/GuoHHL09,2009,"['Xi Guo 0002', 'Wen-Jing Hsu', 'Malcolm Yoke-Hean Low']",Shell-Ying Huang,2,"['Xi Guo 0002', 'Wen-Jing Hsu', 'Malcolm Yoke-Hean Low']"
21,Huang Shell Ying,conf/wsc/GuoYHL09,2009,"['Xi Guo 0002', 'Wen-Jing Hsu', 'Malcolm Yoke-Hean Low']",Shell-Ying Huang,2,"['Xi Guo 0002', 'Wen-Jing Hsu', 'Malcolm Yoke-Hean Low']"
21,Huang Shell Ying,conf/ictai/GuoH08,2008,['Xi Guo 0002'],Shell-Ying Huang,2,['Xi Guo 0002']
21,Huang Shell Ying,conf/kesamsta/ZhangHC08,2008,"['Huiliang Zhang', 'Yuming Chang']",Shell-Ying Huang,2,"['Huiliang Zhang', 'Yuming Chang']"
21,Huang Shell Ying,conf/wsc/GuoHHL08,2008,"['Xi Guo 0002', 'Wen-Jing Hsu', 'Malcolm Yoke-Hean Low']",Shell-Ying Huang,2,"['Xi Guo 0002', 'Wen-Jing Hsu', 'Malcolm Yoke-Hean Low']"
21,Huang Shell Ying,conf/ausai/RafiqueH07,2007,['Umair Rafique 0001'],Shell-Ying Huang,2,['Umair Rafique 0001']
21,Huang Shell Ying,conf/ecai/ZhangH06,2006,['Huiliang Zhang'],Shell-Ying Huang,2,['Huiliang Zhang']
21,Huang Shell Ying,conf/ecai/ZhangH06a,2006,['Huiliang Zhang'],Shell-Ying Huang,2,['Huiliang Zhang']
21,Huang Shell Ying,conf/iat/ZhangH06,2006,['Huiliang Zhang'],Shell-Ying Huang,2,['Huiliang Zhang']
21,Huang Shell Ying,conf/icarcv/PoernomoY06,2006,['Ardian Kristanto Poernomo'],Shell-Ying Huang,2,['Ardian Kristanto Poernomo']
21,Huang Shell Ying,conf/pads/HuangCTHZLFA06,2006,"['Wentong Cai 0001', 'Stephen John Turner', 'Wen-Jing Hsu', 'Suiping Zhou', 'Malcolm Yoke-Hean Low', 'Richard Fujimoto', 'Rassul Ayani']",Shell-Ying Huang,1,"['Wentong Cai 0001', 'Stephen John Turner', 'Wen-Jing Hsu', 'Suiping Zhou', 'Malcolm Yoke-Hean Low', 'Richard Fujimoto', 'Rassul Ayani']"
21,Huang Shell Ying,conf/iat/HuiliangY05,2005,['Huiliang Zhang'],Shell-Ying Huang,2,['Huiliang Zhang']
